Date,COST,HD,JNJ,XOM,V,LLY,UNH,JPM,AVGO,TSLA,META,GOOGL,NVDA,AMZN,MSFT,AAPL,,
9/20/2022,499.519989,274.170013,164.970001,92.440002,192.070007,301.730011,522.799988,115.830002,493.059998,308.730011,146.089996,101.139999,131.759995,122.190002,242.449997,156.899994,,
9/21/2022,493.070007,271.570007,163.279999,90.949997,187.020004,296.480011,512.080017,112.489998,482.140015,300.799988,142.119995,99.279999,132.610001,118.540001,238.949997,153.720001,,
9/22/2022,487.170013,269.140015,166.179993,90.57,185.789993,310.869995,517.460022,111.209999,477.609985,288.589996,142.820007,100.139999,125.610001,117.309998,240.979996,152.740005,,
9/23/2022,466.399994,270.940002,166.720001,85.75,183.960007,311.459991,513.609985,109.139999,468.679993,275.329987,140.410004,98.739998,125.160004,113.779999,237.919998,150.429993,,
9/26/2022,480.299988,266.579987,165.699997,83.980003,180.589996,307.5,508.359985,106.790001,462.26001,276.01001,136.369995,98.169998,122.279999,115.150002,237.449997,150.770004,,
9/27/2022,478.299988,268.690002,164.940002,85.739998,177.869995,311.100006,508.369995,105.849998,464.75,282.940002,134.399994,97.5,124.129997,114.410004,236.410004,151.759995,,
9/28/2022,488.290009,282.190002,166.360001,88.860001,179.179993,334.380005,513.940002,107.989998,465.959991,287.809998,141.610001,100.050003,127.360001,118.010002,241.070007,149.839996,,
9/29/2022,478.980011,278.329987,164.529999,88.68,180.059998,330.01001,508.829987,106.160004,450.130005,268.209991,136.410004,97.419998,122.199997,114.800003,237.5,142.479996,,
9/30/2022,472.269989,275.940002,163.360001,87.309998,177.649994,323.350006,505.040009,104.5,444.01001,265.25,135.679993,95.650002,121.389999,113,232.899994,138.199997,,
10/3/2022,477.730011,283.700012,163.199997,91.919998,181.649994,321.549988,515.51001,107.730003,456.779999,242.399994,138.610001,98.639999,125.120003,115.879997,240.740005,142.449997,,
10/4/2022,486.130005,289.559998,165.619995,95.269997,185.649994,329.890015,523.169983,112.769997,479.859985,249.440002,140.279999,101.639999,131.669998,121.089996,248.880005,146.100006,,
10/5/2022,480.320007,289.850006,165.110001,99.120003,187.669998,331.779999,527.070007,110.389999,484.799988,240.809998,138.979996,101.43,132.089996,120.949997,249.199997,146.399994,,
10/6/2022,482.48999,290.390015,161.910004,102.059998,185.589996,332.950012,519.130005,108.139999,479.5,238.130005,139.070007,101.419998,131.300003,120.300003,246.789993,145.429993,,
10/7/2022,468.149994,284.320007,160.199997,101.029999,183.830002,326.660004,504.850006,105.980003,460.480011,223.070007,133.449997,98.68,120.760002,114.559998,234.240005,140.089996,,
10/10/2022,466.309998,282.459991,160.410004,98.839996,182.179993,323.890015,498.859985,104.989998,437.700012,222.960007,133.789993,97.860001,116.699997,113.669998,229.25,140.419998,,
10/11/2022,472.019989,282.890015,162.729996,98,179.139999,327.600006,499.809998,101.959999,430.76001,216.5,128.539993,97.18,115.860001,112.209999,225.410004,138.979996,,
10/12/2022,466.380005,280.519989,162.690002,98.43,178.240005,324.570007,499.959991,103.610001,430.570007,217.240005,127.5,97.559998,115,112.900002,225.75,138.339996,,
10/13/2022,467.98999,282.829987,165.149994,101.870003,184.660004,332.100006,509.910004,109.370003,437.970001,221.720001,130.289993,99.059998,119.599998,112.529999,234.240005,142.990005,,
10/14/2022,454.649994,276.429993,164.460007,99.190002,182.619995,331.390015,513.130005,111.190002,427.100006,204.990005,126.760002,96.559998,112.269997,106.900002,228.559998,138.380005,,
10/17/2022,464.170013,281.26001,166.589996,100.620003,185.25,332.76001,521.880005,115.860001,435.369995,219.350006,134.039993,99.970001,118.879997,113.790001,237.529999,142.410004,,
10/18/2022,473.269989,285.059998,166.009995,100.800003,187.169998,335.029999,522.210022,118.839996,434.829987,220.190002,132.800003,100.769997,119.669998,116.360001,238.5,143.75,,
10/19/2022,471.429993,275.48999,164.690002,103.790001,186.410004,329.290009,520.320007,116.510002,435.299988,222.039993,133.229996,99.629997,120.510002,115.07,236.479996,143.860001,,
10/20/2022,464.619995,269.459991,165.110001,103.93,187.220001,329.070007,520.880005,116.129997,430.299988,207.279999,131.529999,99.970001,121.940002,115.25,236.149994,143.389999,,
10/21/2022,478.179993,275.529999,168.710007,105.860001,190.369995,340.769989,533.72998,122.230003,449.730011,214.440002,130.009995,101.129997,124.660004,119.32,242.119995,147.270004,,
10/24/2022,496.970001,283.26001,170.979996,106.599998,190.710007,347.899994,541.599976,122.379997,456.519989,211.25,129.720001,102.519997,125.989998,119.82,247.25,149.449997,,
10/25/2022,499.059998,290.26001,170.710007,105.879997,194.380005,351.309998,540.219971,122.699997,460.070007,222.419998,137.509995,104.480003,132.610001,120.599998,250.660004,152.339996,,
10/26/2022,499.450012,290.149994,172.210007,107.139999,203.330002,357.859985,543.169983,124.110001,461.179993,224.639999,129.820007,94.93,128.960007,115.660004,231.320007,149.350006,,
10/27/2022,496.540009,291.059998,172.309998,107.550003,204.289993,356.329987,541.799988,124.599998,455.399994,225.089996,97.940002,92.220001,131.759995,110.959999,226.75,144.800003,,
10/28/2022,510.869995,298.649994,174.869995,110.699997,209.339996,359.899994,551.23999,126.080002,472.899994,228.520004,99.199997,96.290001,138.339996,103.410004,235.869995,155.740005,,
10/31/2022,501.5,296.130005,173.970001,110.809998,207.160004,362.089996,555.150024,125.879997,470.119995,227.539993,93.160004,94.510002,134.970001,102.440002,232.130005,153.339996,,
11/1/2022,499.959991,296.059998,173.089996,111.910004,206.929993,352.579987,547.309998,128.149994,467.899994,227.820007,95.199997,90.470001,135.429993,96.790001,228.169998,150.649994,,
11/2/2022,483.51001,288.730011,170.429993,109.610001,200.949997,354.959991,543.429993,126.970001,456.029999,214.979996,90.540001,86.970001,132.190002,92.120003,220.100006,145.029999,,
11/3/2022,486.290009,281.5,170.720001,111.099998,194.75,361.679993,543.609985,127.199997,444.119995,215.309998,88.910004,83.43,134.210007,89.300003,214.25,138.880005,,
11/4/2022,486.410004,284.029999,171.479996,112.309998,196.979996,357.410004,538.169983,130.679993,465.299988,207.470001,90.790001,86.580002,141.559998,90.980003,221.389999,138.380005,,
11/7/2022,488.549988,290.269989,172.979996,113.639999,200.100006,365.070007,545.02002,131.369995,475.220001,197.080002,96.720001,88.489998,143.009995,90.529999,227.869995,138.919998,,
11/8/2022,492.76001,291.140015,173.839996,114,201.779999,366.660004,553.049988,131.449997,482.109985,191.300003,96.470001,88.900002,146.020004,89.980003,228.869995,139.5,,
11/9/2022,489.970001,286.75,172.449997,108.900002,193.929993,363.269989,540.659973,129.740005,469.470001,177.589996,101.470001,87.32,137.759995,86.139999,224.509995,134.869995,,
11/10/2022,513.130005,311.700012,174.470001,110.5,205.570007,368.720001,544.169983,135.080002,506.570007,190.720001,111.870003,93.940002,157.5,96.629997,242.979996,146.869995,,
11/11/2022,515.469971,314.940002,169.25,113.949997,205,352.299988,522.080017,135.300003,518.090027,195.970001,113.019997,96.410004,163.270004,100.790001,247.110001,149.699997,,
11/14/2022,509.679993,306.920013,171.910004,113.370003,206.860001,356.059998,513.75,133.910004,513.219971,190.949997,114.220001,95.699997,162.949997,98.489998,241.550003,148.279999,,
11/15/2022,526.469971,311.929993,172.389999,114.129997,209.990005,349.950012,503.01001,132.940002,524.419983,194.419998,117.080002,98.440002,166.660004,98.940002,241.970001,150.039993,,
11/16/2022,524.109985,314.910004,173.460007,112.910004,210.139999,352.929993,511.519989,133.119995,511.730011,186.919998,113.230003,98.849998,159.100006,97.120003,241.729996,148.789993,,
11/17/2022,521.320007,311.440002,174.860001,113.059998,210.990005,360.769989,515.309998,132.539993,512.109985,183.169998,111.449997,98.360001,156.770004,94.849998,241.679993,150.720001,,
11/18/2022,523.669983,313.179993,176.199997,112.080002,210.800003,361.670013,530,133.839996,515.159973,180.190002,112.050003,97.43,154.089996,94.139999,241.220001,151.289993,,
11/21/2022,523.369995,316.779999,175.970001,110.970001,206.320007,361.170013,517.190002,133.050003,517.440002,167.869995,109.860001,95.599998,153.169998,92.459999,242.050003,148.009995,,
11/22/2022,531.950012,324.880005,176.820007,114.18,210.330002,360.880005,523.090027,135.039993,530.049988,169.910004,111.440002,97.050003,160.380005,93.199997,245.029999,150.179993,,
11/23/2022,534.48999,321.51001,177.009995,113.610001,211.729996,361.720001,529.710022,136.479996,533.640015,183.199997,112.239998,98.459999,165.190002,94.129997,247.580002,151.070007,,
11/25/2022,533.659973,326.380005,177.240005,113.209999,213.789993,365.25,537.619995,136.740005,529.909973,182.860001,111.410004,97.459999,162.699997,93.410004,247.490005,148.110001,,
11/28/2022,530.919983,318.920013,177.330002,109.809998,211.259995,365.769989,532.27002,134.350006,522.210022,182.919998,108.779999,96.050003,158.270004,93.949997,241.759995,144.220001,,
11/29/2022,528.960022,315.959991,176.089996,110.540001,209.059998,363.950012,528,136.559998,521.390015,180.830002,109.459999,95.190002,156.389999,92.419998,240.330002,141.169998,,
11/30/2022,539.25,323.98999,178,111.339996,217,371.079987,547.76001,138.179993,551.030029,194.699997,118.099998,100.989998,169.229996,96.540001,255.139999,148.029999,,
12/1/2022,503.859985,327.070007,178.740005,110.800003,217,370.329987,536.909973,136.240005,550.75,194.699997,120.440002,100.989998,171.350006,95.5,254.690002,148.309998,,
12/2/2022,494.529999,327.98999,178.880005,109.860001,217.660004,374.76001,536.159973,135.160004,540.799988,194.860001,123.489998,100.440002,168.759995,94.129997,255.020004,147.809998,,
12/5/2022,488.660004,320.079987,178.779999,106.849998,213.679993,369.290009,535.039978,131.369995,530.640015,182.449997,122.43,99.480003,166.100006,91.010002,250.199997,146.630005,,
12/6/2022,481.160004,317.450012,176.100006,103.879997,209.080002,368.540009,539.320007,131.589996,525.820007,179.820007,114.120003,96.980003,159.869995,88.25,245.119995,142.910004,,
12/7/2022,481.970001,320.149994,177.169998,103.650002,207.809998,371.970001,542.909973,131.5,518.5,174.039993,113.93,94.940002,161.199997,88.459999,244.369995,140.940002,,
12/8/2022,481.420013,324.089996,177.199997,104.419998,209.100006,371.790009,547.919983,132.880005,531.080017,173.440002,115.330002,93.709999,171.690002,90.349998,247.399994,142.649994,,
12/9/2022,483.019989,320.480011,175.740005,103.540001,208.699997,360.98999,539.200012,132.160004,544.719971,179.050003,115.900002,92.830002,170.009995,89.089996,245.419998,142.160004,,
12/12/2022,487.679993,327.980011,177.839996,106.089996,214.589996,367.25,545.859985,134.210007,556.630005,167.820007,114.709999,93.309998,175.350006,90.550003,252.509995,144.490005,,
12/13/2022,488.200012,332.890015,179.210007,107.25,213.039993,358.660004,538.219971,134.080002,571.039978,160.949997,120.150002,95.629997,180.720001,92.489998,256.920013,145.470001,,
12/14/2022,483.519989,333.429993,179.759995,106.459999,213.320007,363.5,538.359985,133.410004,574.440002,156.800003,121.589996,95.07,176.740005,91.580002,257.220001,143.210007,,
12/15/2022,463.910004,327.600006,177.490005,105.440002,207.910004,360.01001,527.679993,130.100006,558,157.669998,116.150002,90.860001,169.520004,88.449997,249.009995,136.5,,
12/16/2022,461.450012,323.339996,175.669998,104.699997,206.889999,359.869995,523.700012,129.289993,555.909973,150.229996,119.43,90.260002,165.710007,87.860001,244.690002,134.509995,,
12/19/2022,458.630005,317.329987,175.479996,105.169998,204.820007,357.779999,523.599976,130.059998,549.630005,149.869995,114.480003,88.440002,162.539993,84.919998,240.449997,132.369995,,
12/20/2022,457.820007,314.839996,175.669998,106.690002,205.360001,359.640015,520.210022,130.690002,544.02002,137.800003,117.089996,89.019997,160.850006,85.190002,241.800003,132.300003,,
12/21/2022,462.059998,319.359985,177.679993,108.059998,206.809998,368.01001,527.539978,132.160004,561.22998,137.570007,119.760002,89.580002,165.009995,86.769997,244.429993,135.449997,,
12/22/2022,458.709991,316.119995,177.029999,105.879997,205.059998,365.309998,527.090027,130.660004,553.090027,125.349998,117.120003,87.760002,153.389999,83.790001,238.190002,132.229996,,
12/23/2022,462.649994,318.730011,177.479996,108.68,205.830002,367.899994,531.309998,131.279999,552.429993,123.150002,118.040001,89.230003,152.059998,85.25,238.729996,131.860001,,
12/27/2022,458.5,319.549988,177.429993,110.190002,206.289993,364.880005,531.98999,131.740005,553.539978,109.099998,116.879997,87.389999,141.210007,83.040001,236.960007,130.029999,,
12/28/2022,452.98999,315.730011,176.660004,108.379997,204.990005,365.220001,528.450012,132.460007,544.890015,112.709999,115.620003,86.019997,140.360001,81.82,234.529999,126.040001,,
12/29/2022,456.529999,320.410004,177.559998,109.199997,208.059998,367.019989,529.880005,133.220001,557.809998,121.82,120.260002,88.449997,146.029999,84.18,241.009995,129.610001,,
12/30/2022,456.5,315.859985,176.649994,110.300003,207.759995,365.839996,530.179993,134.100006,559.130005,123.18,120.339996,88.230003,146.139999,84,239.820007,129.929993,,
1/3/2023,453.279999,315.910004,178.190002,106.510002,207.389999,364.98999,518.640015,135.119995,553.47998,108.099998,124.739998,89.120003,143.149994,85.82,239.580002,125.07,,
1/4/2023,456.559998,319.730011,180.130005,106.82,212.610001,363.100006,504.5,136.380005,560.23999,113.639999,127.370003,88.080002,147.490005,85.139999,229.100006,126.360001,,
1/5/2023,450.190002,315.470001,178.800003,109.209999,211.110001,358.920013,489.959991,135.350006,555.02002,110.339996,126.940002,86.199997,142.649994,83.120003,222.309998,125.019997,,
1/6/2023,482.869995,317.529999,180.25,110.529999,217.75,362.940002,490,137.940002,588.429993,113.059998,130.020004,87.339996,148.589996,86.080002,224.929993,129.619995,,
1/9/2023,478.75,317.809998,175.580002,108.470001,218.600006,349.829987,490.059998,137.369995,576.890015,119.769997,129.470001,88.019997,156.279999,87.360001,227.119995,130.149994,,
1/10/2023,481.399994,320.630005,175.160004,110.089996,221.089996,352.75,486,138.600006,574.929993,118.849998,132.990005,88.419998,159.089996,89.870003,228.850006,130.729996,,
1/11/2023,484.309998,329,174.880005,111.370003,222.100006,360.410004,493.399994,139.630005,578.140015,123.220001,132.889999,91.519997,160.009995,95.089996,235.770004,133.490005,,
1/12/2023,482.429993,329.869995,174,113.220001,223.619995,359.119995,495.670013,139.490005,581.940002,123.559998,136.710007,91.129997,165.110001,95.269997,238.509995,133.410004,,
1/13/2023,485.25,331.209991,173.429993,113.150002,223.059998,361.619995,489.570007,143.009995,579,122.400002,136.979996,92.120003,168.990005,98.120003,239.229996,134.759995,,
1/17/2023,486.769989,327.529999,172.360001,112.93,223,357.73999,485.079987,140.800003,579.23999,131.490005,135.360001,91.290001,177.020004,96.050003,240.350006,135.940002,,
1/18/2023,479.470001,323.690002,169.759995,110.610001,219.460007,352.01001,476.23999,136.570007,574.289978,128.779999,133.020004,91.120003,173.770004,95.459999,235.809998,135.210007,,
1/19/2023,469.48999,310.880005,169.529999,111.32,220.410004,351.079987,484.359985,134.75,563.219971,127.169998,136.149994,93.050003,167.649994,93.68,231.929993,135.270004,,
1/20/2023,480.109985,315,168.740005,113.349998,224.309998,346.070007,486.720001,135.080002,570.780029,133.419998,139.369995,98.019997,178.389999,97.25,240.220001,137.869995,,
1/23/2023,492.609985,315.480011,168.309998,112.760002,224.179993,342.209991,485.809998,137.270004,581.630005,143.75,143.270004,99.790001,191.929993,97.519997,242.580002,141.110001,,
1/24/2023,492.109985,317.690002,168.309998,113.809998,223.889999,346.390015,491.600006,138.449997,585.030029,143.889999,143.139999,97.699997,192.649994,96.32,242.039993,142.529999,,
1/25/2023,490.880005,317.26001,169.509995,113.209999,224.899994,349.730011,492.5,139.119995,585.679993,144.429993,141.5,95.220001,193.229996,97.18,240.610001,141.860001,,
1/26/2023,498.299988,313.809998,168.889999,117.760002,224.710007,348.01001,492.480011,139.979996,598.580017,160.270004,147.300003,97.519997,198.020004,99.220001,248,143.960007,,
1/27/2023,503.290009,316.690002,168.229996,115.610001,231.440002,342.100006,486.049988,140.320007,590.98999,177.899994,151.740005,99.370003,203.649994,102.239998,248.160004,145.929993,,
1/30/2023,503.279999,314.23999,162,113.559998,229.100006,340.5,485.790009,139.130005,581.450012,166.660004,147.059998,96.940002,191.619995,100.550003,242.710007,143,,
1/31/2023,511.140015,324.170013,163.419998,116.010002,230.210007,344.149994,499.190002,139.960007,585.01001,173.220001,148.970001,98.839996,195.369995,103.129997,247.809998,144.289993,,
2/1/2023,517.909973,328.089996,164.919998,114.739998,230.899994,342.570007,497,139.589996,602.75,181.410004,153.119995,100.43,209.429993,105.150002,252.75,145.429993,,
2/2/2023,523.429993,339.790009,165.539993,111.150002,229.559998,330.700012,470.829987,138.940002,605.77002,188.270004,188.770004,107.739998,217.089996,112.910004,264.600006,150.820007,,
2/3/2023,514.799988,331.5,164.610001,111.919998,230.130005,339.079987,472.019989,141.089996,597.619995,189.979996,186.529999,104.779999,211,103.389999,258.350006,154.5,,
2/6/2023,515.590027,329.269989,163.360001,111.730003,229.440002,337.660004,475.23999,141.919998,601.299988,194.759995,186.059998,102.900002,210.889999,102.18,256.769989,151.729996,,
2/7/2023,516.530029,325.200012,163.399994,114.919998,231.320007,339.679993,476.880005,143.649994,614.450012,196.809998,191.619995,107.639999,221.729996,102.110001,267.559998,154.649994,,
2/8/2023,503.809998,320.790009,163.610001,113.919998,230.199997,340.730011,483.220001,142.639999,601.710022,201.289993,183.429993,99.370003,222.050003,100.050003,266.730011,151.919998,,
2/9/2023,500.630005,315.549988,161.399994,114.349998,229.350006,341.790009,485.730011,140.419998,599.409973,207.320007,177.919998,95.010002,223.369995,98.239998,263.619995,150.869995,,
2/10/2023,499.98999,316.540009,162.149994,119.169998,227.199997,345.119995,494.25,141.039993,593.25,196.889999,174.149994,94.57,212.649994,97.610001,263.100006,151.009995,,
2/13/2023,506.450012,323.529999,162.75,117.800003,228.880005,350.399994,495.350006,142.570007,601.119995,194.639999,179.429993,94.610001,217.880005,99.540001,271.320007,153.850006,,
2/14/2023,503.220001,318.429993,162.039993,116.419998,229.389999,347.559998,492.829987,143.199997,602.309998,209.25,179.479996,94.68,229.710007,99.699997,272.170013,153.199997,,
2/15/2023,511.279999,320.690002,159.369995,116.07,228.919998,335.01001,491.25,143.800003,607.690002,214.240005,177.160004,96.940002,227.639999,101.160004,269.320007,155.330002,,
2/16/2023,504.100006,321.23999,158.240005,115.730003,225.830002,326.070007,487.350006,141.820007,600.539978,202.039993,172.440002,95.510002,220.020004,98.150002,262.149994,153.710007,,
2/17/2023,507.480011,317.950012,160.389999,111.279999,223.559998,328.399994,499.079987,142.240005,595.590027,208.309998,172.880005,94.349998,213.880005,97.199997,258.059998,152.550003,,
2/21/2023,501.73999,295.5,158,111.169998,220.619995,327.51001,491.309998,139.630005,581.539978,197.369995,172.080002,91.790001,206.550003,94.580002,252.669998,148.479996,,
2/22/2023,497.390015,296.299988,157.779999,109.730003,220.020004,329.070007,488.890015,138.559998,576.169983,200.860001,171.119995,91.650002,207.539993,95.790001,251.509995,148.910004,,
2/23/2023,493.140015,299.309998,157.729996,110.739998,221.130005,327.519989,491.690002,139.669998,583.799988,202.070007,172.039993,90.889999,236.639999,95.82,254.770004,149.399994,,
2/24/2023,488.609985,296.660004,155.970001,110.75,219.550003,321.640015,484.329987,140.929993,577.75,196.880005,170.389999,89.129997,232.860001,93.5,249.220001,146.710007,,
2/27/2023,487.029999,296.01001,155.630005,110.550003,220.350006,316.619995,483.320007,142.160004,585.450012,207.630005,169.539993,89.870003,235.009995,93.760002,250.160004,147.919998,,
2/28/2023,484.179993,296.540009,153.259995,109.910004,219.940002,311.220001,475.940002,143.350006,594.289978,205.710007,174.940002,90.059998,232.160004,94.230003,249.419998,147.410004,,
3/1/2023,478.670013,290.790009,152.570007,110.889999,218.360001,314.170013,475.220001,142.550003,593.570007,202.770004,173.419998,90.360001,226.979996,92.169998,246.270004,145.309998,,
3/2/2023,485.690002,293.019989,152.449997,111.400002,219.059998,315.049988,477.700012,141.070007,598.650024,190.899994,174.529999,92,233.139999,92.129997,251.110001,145.910004,,
3/3/2023,475.26001,298.450012,154.020004,112.809998,223.770004,318.429993,478.559998,143.660004,632.76001,197.789993,185.25,93.650002,238.899994,94.900002,255.289993,151.029999,,
3/6/2023,483.079987,298.209991,155.559998,113.809998,226.75,318.959991,480.779999,142.820007,632.919983,193.809998,184.899994,95.129997,235.539993,93.75,256.869995,153.830002,,
3/7/2023,485.149994,290.700012,154.089996,111.610001,223.169998,310.630005,473.880005,138.619995,625.150024,187.710007,184.509995,93.860001,232.880005,93.550003,254.149994,151.600006,,
3/8/2023,486.040009,291.48999,152.960007,109.980003,222.190002,312.540009,470.600006,137.800003,632.26001,182,184.970001,94.25,241.809998,93.919998,253.699997,152.869995,,
3/9/2023,479.519989,288,151.240005,109.129997,220.009995,316.850006,464.910004,130.339996,622.52002,172.919998,181.690002,92.32,234.360001,92.25,252.320007,150.589996,,
3/10/2023,471.140015,286.309998,151.610001,107.779999,216.139999,315.019989,460.329987,133.649994,614.830017,173.440002,179.509995,90.629997,229.649994,90.730003,248.589996,148.5,,
3/13/2023,472,286.519989,153.059998,106.540001,214.470001,324.48999,463.679993,131.25,616.469971,174.479996,180.899994,91.110001,229.660004,92.43,253.919998,150.470001,,
3/14/2023,481.920013,285.570007,153.919998,106.940002,218.660004,327.070007,464.579987,134.619995,632.460022,183.259995,194.020004,93.970001,240.630005,94.879997,260.790009,152.589996,,
3/15/2023,485.660004,287.970001,154.350006,101.620003,216.369995,329.470001,465.429993,128.259995,626.039978,180.449997,197.75,96.110001,242.279999,96.199997,265.440002,152.990005,,
3/16/2023,487.26001,286.730011,154.029999,101.029999,217.449997,329.529999,472.019989,130.75,636.5,184.130005,204.929993,100.32,255.410004,100.040001,276.200012,155.850006,,
3/17/2023,487.049988,288.390015,152.380005,99.839996,217.389999,329.179993,469.5,125.809998,630.969971,180.130005,195.610001,101.620003,257.25,98.949997,279.429993,155,,
3/20/2023,489.290009,289.26001,153.889999,102.449997,218.149994,333.600006,476.959991,127.139999,643.710022,183.25,197.809998,101.220001,259,97.709999,272.230011,157.399994,,
3/21/2023,490.850006,289.429993,153.889999,107.040001,221.949997,331.079987,480.100006,130.550003,636.75,197.580002,202.160004,104.919998,261.98999,100.610001,273.779999,159.279999,,
3/22/2023,487.519989,282.609985,151.050003,104.589996,220.039993,330.970001,475.519989,127.18,630.919983,191.149994,199.809998,103.370003,264.679993,98.699997,272.290009,157.830002,,
3/23/2023,487.76001,283.910004,151.130005,103.410004,222.589996,332.640015,469.910004,126.839996,639.22998,192.220001,204.279999,105.599998,271.910004,98.709999,277.660004,158.929993,,
3/24/2023,495.269989,283.019989,152.649994,103.529999,221.039993,336.130005,475.98999,124.910004,636.169983,190.410004,206.009995,105.440002,267.790009,98.129997,280.570007,160.25,,
3/27/2023,493.220001,281.269989,153.300003,105.800003,221.809998,334.600006,481.899994,128.490005,626.840027,191.809998,202.839996,102.459999,265.309998,98.040001,276.380005,158.279999,,
3/28/2023,486.769989,280.820007,151.820007,107.120003,220.330002,337.649994,472.579987,128.880005,624.700012,189.190002,200.679993,101.029999,264.100006,97.239998,275.230011,157.649994,,
3/29/2023,490.869995,283.359985,153.309998,108.959999,223.300003,335.869995,466.589996,129.139999,625.5,193.880005,205.350006,101.389999,269.839996,100.25,280.51001,160.770004,,
3/30/2023,491.480011,285.359985,153.429993,109.489998,222.360001,340.690002,470.059998,128.75,633.75,195.279999,207.839996,100.889999,273.829987,102,284.049988,162.360001,,
3/31/2023,496.869995,295.119995,155,109.660004,225.460007,343.420013,472.589996,130.309998,641.539978,207.460007,211.940002,103.730003,277.769989,103.290001,288.299988,164.899994,,
4/3/2023,497.029999,297.730011,156.850006,116.129997,229,350.73999,494.190002,130.160004,642.469971,194.770004,213.070007,104.360001,279.649994,102.410004,287.230011,166.169998,,
4/4/2023,497.730011,294.959991,158.490005,115.019997,227.660004,354.619995,493.25,128.419998,634.409973,192.580002,214.720001,104.720001,274.529999,103.949997,287.179993,165.630005,,
4/5/2023,497.130005,288.670013,165.610001,116.989998,228.169998,362.23999,509.230011,127.610001,629.01001,185.520004,211.479996,104.470001,268.809998,101.099998,284.339996,163.759995,,
4/6/2023,485.980011,288.609985,165.149994,115.050003,225.990005,368.290009,512.809998,127.470001,622.640015,185.059998,216.100006,108.419998,270.369995,102.059998,291.600006,164.660004,,
4/10/2023,493.829987,291.170013,164.320007,114.540001,226.429993,367,515.179993,127.889999,627.390015,184.509995,214.75,106.440002,275.790009,102.169998,289.390015,162.029999,,
4/11/2023,498.649994,293.769989,164.270004,115.349998,228.449997,364.040009,520.969971,128.520004,621.570007,186.789993,213.850006,105.349998,271.690002,99.919998,282.829987,160.800003,,
4/12/2023,489.350006,290.440002,163.919998,115.230003,227.809998,369.049988,521.190002,128.5,616.700012,180.539993,214,104.639999,264.950012,97.830002,283.48999,160.100006,,
4/13/2023,497.890015,292.149994,166.110001,115.769997,232.690002,375.149994,526.22998,128.990005,624.23999,185.899994,220.350006,107.43,264.630005,102.400002,289.839996,165.559998,,
4/14/2023,491.299988,292.190002,165.839996,116.050003,234.020004,374.730011,511.790009,138.729996,619.539978,185,221.490005,108.870003,267.579987,102.510002,286.140015,165.210007,,
4/17/2023,493.940002,295.399994,165.669998,114.699997,233.479996,372.350006,505.350006,139.830002,627.359985,187.039993,218.860001,105.970001,270.019989,102.739998,288.799988,165.229996,,
4/18/2023,496.899994,298.950012,161.009995,116.940002,233.600006,369.910004,504.480011,141.399994,632.320007,184.309998,217.889999,104.5,276.670013,102.300003,288.369995,166.470001,,
4/19/2023,496.029999,296.910004,162.529999,116.57,232.570007,370.470001,486.200012,141.220001,634.5,180.589996,215.699997,104.18,279.309998,104.300003,288.450012,167.630005,,
4/20/2023,505.579987,298.570007,163.580002,115.639999,234.600006,374.809998,487.459991,140.809998,633.02002,162.990005,213.070007,105.290001,271.040009,103.809998,286.109985,166.649994,,
4/21/2023,506.350006,300.040009,162.690002,116.010002,234.050003,385.23999,483.820007,140.539993,632.900024,165.080002,212.889999,105.410004,271.190002,106.959999,285.76001,165.020004,,
4/24/2023,511.420013,301.640015,163.679993,118.199997,232.759995,383.350006,488.940002,140.729996,634.539978,162.550003,212.789993,105.970001,270.420013,106.209999,281.769989,165.330002,,
4/25/2023,503.170013,296.329987,165.179993,116.519997,229.589996,384.839996,491.920013,137.669998,622.02002,160.669998,207.550003,103.849998,262.410004,102.57,275.420013,163.770004,,
4/26/2023,494.660004,288.070007,162.619995,115.449997,228.149994,376.269989,482.950012,135.229996,616.190002,153.75,209.399994,103.709999,269.559998,104.980003,295.369995,163.759995,,
4/27/2023,501.269989,293.929993,163,116.830002,229.009995,390.350006,490.470001,137.050003,618.409973,160.190002,238.559998,107.589996,272.26001,109.82,304.829987,168.410004,,
4/28/2023,503.220001,300.540009,163.699997,118.339996,232.729996,395.859985,492.089996,138.240005,626.5,164.309998,240.320007,107.339996,277.48999,105.449997,307.26001,169.679993,,
5/1/2023,493.589996,297.700012,163.600006,114.669998,232.509995,405.809998,495.700012,141.199997,637.950012,161.830002,243.179993,107.199997,289.100006,102.050003,305.559998,169.589996,,
5/2/2023,494.809998,294.279999,165.029999,110.099998,226.979996,404.200012,493.390015,138.919998,612.340027,160.309998,239.240005,105.32,282.100006,103.629997,305.410004,168.539993,,
5/3/2023,490.059998,293.079987,162.869995,107.93,225.979996,431.190002,489.440002,135.979996,613.200012,160.610001,237.029999,105.410004,278.019989,103.650002,304.399994,167.449997,,
5/4/2023,490.339996,285.75,162.130005,106.040001,225.600006,428.440002,487.279999,134.119995,610.159973,161.199997,233.520004,104.690002,275.619995,104,305.410004,165.789993,,
5/5/2023,499.059998,289.619995,162.679993,108.68,231.779999,427.809998,494.279999,136.740005,630.119995,170.059998,232.779999,105.57,286.799988,105.660004,310.649994,173.570007,,
5/8/2023,499.059998,287.929993,162.309998,109.110001,232.229996,432.720001,492.619995,137.070007,629.059998,171.789993,233.270004,107.769997,291.51001,105.830002,308.649994,173.5,,
